	SubjectID1	SubjectID2	Group1	Group2	Distance
97	MN9Mar5	MN9Mar6	yes	no	0.4385770535394685
98	MN9Mar5	MN9Mar8	yes	no	0.7983193277310925
99	MN9Mar5	MN9Mar4	yes	no	0.5198834097533537
100	MN9Mar5	MN3Mar8	yes	no	0.5993318219782842
101	MN9Mar5	MN10Mar2	yes	no	0.6914790256873541
102	MN9Mar5	MN8Mar3	yes	no	0.5785364855881501
103	MN9Mar5	MN8Mar8	yes	no	0.6223941909420969
104	MN9Mar5	MN8Mar5	yes	no	0.6087408594269351
105	MN10Mar6	MN9Mar1	yes	no	0.5279970000170453
106	MN10Mar6	MN10Mar9	yes	no	0.6132578792165954
107	MN10Mar6	MN8Mar2	yes	no	0.5581502377827399
108	MN10Mar6	MN10Mar8	yes	no	0.788262566689962
109	MN10Mar6	MN9Mar3	yes	no	0.7060868972335385
110	MN10Mar6	MN8Mar1	yes	no	0.6248316770927438
111	MN10Mar6	MN10Mar4	yes	no	0.5569911534593553
112	MN10Mar6	MN8Mar6	yes	no	0.5593093221061244
113	MN10Mar6	MN9Mar7	yes	no	0.6791040959994545
114	MN10Mar6	MN9Mar2	yes	no	0.5483832478224555
115	MN10Mar6	MN9Mar6	yes	no	0.515502752825268
116	MN10Mar6	MN9Mar8	yes	no	0.8348816199907955
117	MN10Mar6	MN9Mar4	yes	no	0.6461213288560861
118	MN10Mar6	MN3Mar8	yes	no	0.6764109294833552
119	MN10Mar6	MN10Mar2	yes	no	0.7559616138544667
120	MN10Mar6	MN8Mar3	yes	no	0.624405543150323
121	MN10Mar6	MN8Mar8	yes	no	0.681882489304038
122	MN10Mar6	MN8Mar5	yes	no	0.6859904205089744
